t_ms,path_len_m,est_x_in,est_y_in,est_theta_deg,est_lat_in,mpc_x_m,mpc_y_m,mpc_th_rad,mpc_vy_mps,mpc_s_m,s_proj_m,s_err_clamped_m,s_after_int_m,u_v_mps,u_w_rads,u_vs_mps,solve_status,solve_ms,sqp_iter,kkt,ref_x_m,ref_y_m,ref_th_rad,meas_v_ins,meas_w_rads,cmd_v_mps,cmd_w_rads
9385,1.398873,-1.7086,35.3768,28.0548,0.0000,-0.043398,0.898570,0.489649,0.000000,1.295215,1.295215,0.000000,1.295215,0.846254,-3.106788,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000422,0.000038,0.846254,-3.106788
9395,1.398873,-1.7086,35.3768,28.0554,0.0000,-0.043397,0.898572,0.489659,0.000000,1.295215,1.295215,0.000000,1.295215,0.846282,-3.106596,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000234,0.000018,0.846282,-3.106596
9405,1.398873,-1.7085,35.3769,28.0538,0.0000,-0.043396,0.898573,0.489632,0.000000,1.295215,1.295215,0.000000,1.295215,0.846310,-3.106400,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000401,0.000040,0.846310,-3.106400
9415,1.398873,-1.7085,35.3769,28.0551,0.0000,-0.043396,0.898575,0.489653,0.000000,1.295215,1.295215,0.000000,1.295215,0.846336,-3.106221,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000419,-0.000016,0.846336,-3.106221
9425,1.398873,-1.7085,35.3769,28.0538,0.0000,-0.043396,0.898573,0.489632,0.000000,1.295215,1.295215,0.000000,1.295215,0.846363,-3.106037,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000045,0.000024,0.846363,-3.106037
9435,1.398873,-1.7085,35.3770,28.0531,0.0000,-0.043395,0.898575,0.489620,0.000000,1.295215,1.295215,0.000000,1.295215,0.846390,-3.105855,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000183,0.000081,0.846390,-3.105855
9445,1.398873,-1.7085,35.3769,28.0590,0.0000,-0.043396,0.898574,0.489723,0.000000,1.295215,1.295215,0.000000,1.295215,0.846409,-3.105723,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000356,0.000004,0.846409,-3.105723
9455,1.398873,-1.7085,35.3771,28.0640,0.0000,-0.043396,0.898577,0.489809,0.000000,1.295215,1.295215,0.000000,1.295215,0.846422,-3.105636,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000226,-0.000003,0.846422,-3.105636
9465,1.398873,-1.7085,35.3769,28.0620,0.0000,-0.043397,0.898573,0.489774,0.000000,1.295215,1.295215,0.000000,1.295215,0.846437,-3.105531,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000024,0.000012,0.846437,-3.105531
9475,1.398873,-1.7086,35.3768,28.0676,0.0000,-0.043397,0.898572,0.489873,0.000000,1.295215,1.295215,0.000000,1.295215,0.846446,-3.105472,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000755,0.000055,0.846446,-3.105472
9485,1.398873,-1.7086,35.3768,28.0670,0.0000,-0.043398,0.898571,0.489861,0.000000,1.295215,1.295215,0.000000,1.295215,0.846455,-3.105408,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000269,0.000009,0.846455,-3.105408
9495,1.398873,-1.7086,35.3768,28.0662,0.0000,-0.043397,0.898571,0.489849,0.000000,1.295215,1.295215,0.000000,1.295215,0.846465,-3.105341,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000029,0.000092,0.846465,-3.105341
9505,1.398873,-1.7086,35.3767,28.0669,0.0000,-0.043399,0.898568,0.489860,0.000000,1.295215,1.295215,0.000000,1.295215,0.846474,-3.105277,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000191,-0.000015,0.846474,-3.105277
9515,1.398873,-1.7086,35.3767,28.0706,0.0000,-0.043399,0.898567,0.489925,0.000000,1.295215,1.295215,0.000000,1.295215,0.846479,-3.105243,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000585,0.000059,0.846479,-3.105243
9525,1.398873,-1.7086,35.3766,28.0677,0.0000,-0.043400,0.898566,0.489874,0.000000,1.295215,1.295215,0.000000,1.295215,0.846488,-3.105186,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000063,0.000014,0.846488,-3.105186
9535,1.398873,-1.7087,35.3766,28.0711,0.0000,-0.043400,0.898565,0.489933,0.000000,1.295215,1.295215,0.000000,1.295215,0.846492,-3.105155,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000007,0.000031,0.846492,-3.105155
9545,1.398873,-1.7087,35.3767,28.0683,0.0000,-0.043400,0.898568,0.489884,0.000000,1.295215,1.295215,0.000000,1.295215,0.846499,-3.105107,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000189,0.000012,0.846499,-3.105107
9555,1.398873,-1.7086,35.3767,28.0688,0.0000,-0.043399,0.898568,0.489892,0.000000,1.295215,1.295215,0.000000,1.295215,0.846505,-3.105064,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000168,-0.000030,0.846505,-3.105064
9565,1.398873,-1.7086,35.3767,28.0632,0.0000,-0.043399,0.898569,0.489796,0.000000,1.295215,1.295215,0.000000,1.295215,0.846518,-3.104981,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000170,0.000020,0.846518,-3.104981
9575,1.398873,-1.7086,35.3767,28.0637,0.0000,-0.043399,0.898568,0.489804,0.000000,1.295215,1.295215,0.000000,1.295215,0.846529,-3.104904,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000170,-0.000014,0.846529,-3.104904
9585,1.398873,-1.7086,35.3767,28.0673,0.0000,-0.043398,0.898569,0.489867,0.000000,1.295215,1.295215,0.000000,1.295215,0.846535,-3.104858,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000358,0.000001,0.846535,-3.104858
9595,1.398873,-1.7086,35.3768,28.0708,0.0000,-0.043397,0.898571,0.489928,0.000000,1.295215,1.295215,0.000000,1.295215,0.846538,-3.104843,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000337,0.000036,0.846538,-3.104843
9605,1.398873,-1.7085,35.3768,28.0664,0.0000,-0.043397,0.898571,0.489851,0.000000,1.295215,1.295215,0.000000,1.295215,0.846545,-3.104795,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000224,0.000016,0.846545,-3.104795
9615,1.398873,-1.7085,35.3769,28.0685,0.0000,-0.043397,0.898572,0.489887,0.000000,1.295215,1.295215,0.000000,1.295215,0.846549,-3.104765,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000352,-0.000010,0.846549,-3.104765
9625,1.398873,-1.7085,35.3768,28.0739,0.0000,-0.043397,0.898572,0.489983,0.000000,1.295215,1.295215,0.000000,1.295215,0.846547,-3.104778,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000226,0.000041,0.846547,-3.104778
9635,1.398873,-1.7086,35.3769,28.0771,0.0000,-0.043398,0.898573,0.490039,0.000000,1.295215,1.295215,0.000000,1.295215,0.846542,-3.104815,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000400,0.000037,0.846542,-3.104815
9645,1.398873,-1.7086,35.3768,28.0784,0.0000,-0.043399,0.898570,0.490061,0.000000,1.295215,1.295215,0.000000,1.295215,0.846535,-3.104858,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000043,0.000075,0.846535,-3.104858
9655,1.398873,-1.7086,35.3767,28.0819,0.0000,-0.043399,0.898569,0.490122,0.000000,1.295215,1.295215,0.000000,1.295215,0.846526,-3.104925,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000193,0.000014,0.846526,-3.104925
9665,1.398873,-1.7086,35.3767,28.0760,0.0000,-0.043399,0.898568,0.490019,0.000000,1.295215,1.295215,0.000000,1.295215,0.846523,-3.104944,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000021,-0.000013,0.846523,-3.104944
9675,1.398873,-1.7086,35.3767,28.0756,0.0000,-0.043399,0.898568,0.490012,0.000000,1.295215,1.295215,0.000000,1.295215,0.846521,-3.104959,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000566,0.000036,0.846521,-3.104959
9685,1.398873,-1.7086,35.3767,28.0752,0.0000,-0.043398,0.898569,0.490005,0.000000,1.295215,1.295215,0.000000,1.295215,0.846519,-3.104972,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000249,0.000065,0.846519,-3.104972
9695,1.398873,-1.7086,35.3768,28.0759,0.0000,-0.043398,0.898570,0.490018,0.000000,1.295215,1.295215,0.000000,1.295215,0.846516,-3.104991,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000027,0.000078,0.846516,-3.104991
9705,1.398873,-1.7085,35.3768,28.0777,0.0000,-0.043397,0.898571,0.490048,0.000000,1.295215,1.295215,0.000000,1.295215,0.846511,-3.105025,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000379,0.000000,0.846511,-3.105025
9715,1.398873,-1.7085,35.3769,28.0797,0.0000,-0.043396,0.898573,0.490085,0.000000,1.295215,1.295215,0.000000,1.295215,0.846504,-3.105076,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000229,0.000058,0.846504,-3.105076
9725,1.398873,-1.7085,35.3770,28.0808,0.0000,-0.043396,0.898577,0.490103,0.000000,1.295215,1.295215,0.000000,1.295215,0.846495,-3.105138,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000589,-0.000041,0.846495,-3.105138
9735,1.398873,-1.7085,35.3771,28.0803,0.0000,-0.043395,0.898577,0.490095,0.000000,1.295215,1.295215,0.000000,1.295215,0.846486,-3.105195,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000440,0.000074,0.846486,-3.105195
9745,1.398873,-1.7085,35.3770,28.0829,0.0000,-0.043396,0.898575,0.490139,0.000000,1.295215,1.295215,0.000000,1.295215,0.846476,-3.105267,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000141,0.000014,0.846476,-3.105267
9755,1.398873,-1.7085,35.3770,28.0798,0.0000,-0.043395,0.898576,0.490086,0.000000,1.295215,1.295215,0.000000,1.295215,0.846469,-3.105315,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000173,0.000036,0.846469,-3.105315
9765,1.398873,-1.7084,35.3771,28.0785,0.0000,-0.043394,0.898578,0.490062,0.000000,1.295215,1.295215,0.000000,1.295215,0.846463,-3.105353,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000395,0.000009,0.846463,-3.105353
9775,1.398873,-1.7084,35.3770,28.0788,0.0000,-0.043394,0.898577,0.490068,0.000000,1.295215,1.295215,0.000000,1.295215,0.846458,-3.105392,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000419,-0.000020,0.846458,-3.105392
9785,1.398873,-1.7084,35.3770,28.0833,0.0000,-0.043394,0.898577,0.490147,0.000000,1.295215,1.295215,0.000000,1.295215,0.846447,-3.105464,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000045,0.000047,0.846447,-3.105464
9795,1.398873,-1.7084,35.3771,28.0856,0.0000,-0.043393,0.898579,0.490186,0.000000,1.295215,1.295215,0.000000,1.295215,0.846434,-3.105553,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000569,0.000022,0.846434,-3.105553
9805,1.398873,-1.7084,35.3771,28.0834,0.0000,-0.043393,0.898578,0.490147,0.000000,1.295215,1.295215,0.000000,1.295215,0.846424,-3.105622,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000127,0.000026,0.846424,-3.105622
9815,1.398873,-1.7084,35.3773,28.0819,0.0000,-0.043393,0.898582,0.490122,0.000000,1.295215,1.295215,0.000000,1.295215,0.846415,-3.105682,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000550,0.000014,0.846415,-3.105682
9825,1.398873,-1.7084,35.3771,28.0843,0.0000,-0.043394,0.898578,0.490163,0.000000,1.295215,1.295215,0.000000,1.295215,0.846405,-3.105754,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000435,-0.000026,0.846405,-3.105754
9835,1.398873,-1.7084,35.3771,28.0844,0.0000,-0.043393,0.898579,0.490164,0.000000,1.295215,1.295215,0.000000,1.295215,0.846394,-3.105826,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000611,0.000013,0.846394,-3.105826
9845,1.398873,-1.7084,35.3772,28.0872,0.0000,-0.043393,0.898580,0.490216,0.000000,1.295215,1.295215,0.000000,1.295215,0.846381,-3.105918,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000818,0.000089,0.846381,-3.105918
9855,1.398873,-1.7084,35.3771,28.0887,0.0000,-0.043394,0.898578,0.490240,0.000000,1.295215,1.295215,0.000000,1.295215,0.846366,-3.106017,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000464,0.000039,0.846366,-3.106017
9865,1.398873,-1.7084,35.3770,28.0861,0.0000,-0.043394,0.898576,0.490195,0.000000,1.295215,1.295215,0.000000,1.295215,0.846356,-3.106090,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000426,-0.000010,0.846356,-3.106090
9875,1.398873,-1.7084,35.3771,28.0875,0.0000,-0.043394,0.898577,0.490220,0.000000,1.295215,1.295215,0.000000,1.295215,0.846343,-3.106174,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000234,0.000044,0.846343,-3.106174
9885,1.398873,-1.7084,35.3770,28.0906,0.0000,-0.043394,0.898577,0.490274,0.000000,1.295215,1.295215,0.000000,1.295215,0.846328,-3.106277,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000025,0.000030,0.846328,-3.106277
9895,1.398873,-1.7084,35.3771,28.0927,0.0000,-0.043394,0.898577,0.490310,0.000000,1.295215,1.295215,0.000000,1.295215,0.846311,-3.106394,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000379,0.000035,0.846311,-3.106394
9905,1.398873,-1.7084,35.3772,28.0887,0.0000,-0.043394,0.898581,0.490240,0.000000,1.295215,1.295215,0.000000,1.295215,0.846298,-3.106481,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000229,0.000042,0.846298,-3.106481
9915,1.398873,-1.7084,35.3771,28.0923,0.0000,-0.043394,0.898579,0.490304,0.000000,1.295215,1.295215,0.000000,1.295215,0.846283,-3.106590,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000025,0.000040,0.846283,-3.106590
9925,1.398873,-1.7084,35.3771,28.0976,0.0000,-0.043394,0.898579,0.490396,0.000000,1.295215,1.295215,0.000000,1.295215,0.846261,-3.106737,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000379,0.000038,0.846261,-3.106737
9935,1.398873,-1.7084,35.3771,28.1048,0.0000,-0.043393,0.898579,0.490522,0.000000,1.295215,1.295215,0.000000,1.295215,0.846232,-3.106935,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000229,0.000034,0.846232,-3.106935
9945,1.398873,-1.7084,35.3771,28.1053,0.0000,-0.043393,0.898579,0.490530,0.000000,1.295215,1.295215,0.000000,1.295215,0.846204,-3.107131,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000213,0.000016,0.846204,-3.107131
9955,1.398873,-1.7084,35.3772,28.1081,0.0000,-0.043393,0.898580,0.490578,0.000000,1.295215,1.295215,0.000000,1.295215,0.846173,-3.107343,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000399,-0.000000,0.846173,-3.107343
9965,1.398873,-1.7084,35.3771,28.1122,0.0000,-0.043393,0.898579,0.490650,0.000000,1.295215,1.295215,0.000000,1.295215,0.846138,-3.107579,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000043,-0.000041,0.846138,-3.107579
9975,1.398873,-1.7084,35.3771,28.1175,0.0000,-0.043393,0.898579,0.490744,0.000000,1.295215,1.295215,0.000000,1.295215,0.846099,-3.107849,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000381,0.000056,0.846099,-3.107849
9985,1.398873,-1.7084,35.3771,28.1141,0.0000,-0.043394,0.898578,0.490685,0.000000,1.295215,1.295215,0.000000,1.295215,0.846064,-3.108084,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000605,0.000091,0.846064,-3.108084
9995,1.398873,-1.7085,35.3771,28.1142,0.0000,-0.043395,0.898579,0.490685,0.000000,1.295215,1.295215,0.000000,1.295215,0.846031,-3.108312,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000065,-0.000001,0.846031,-3.108312
10005,1.398873,-1.7084,35.3771,28.1131,0.0000,-0.043394,0.898579,0.490666,0.000000,1.295215,1.295215,0.000000,1.295215,0.846000,-3.108524,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000007,-0.000023,0.846000,-3.108524
10015,1.398873,-1.7084,35.3771,28.1151,0.0000,-0.043394,0.898579,0.490701,0.000000,1.295215,1.295215,0.000000,1.295215,0.845968,-3.108746,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000565,0.000030,0.845968,-3.108746
10025,1.398873,-1.7084,35.3771,28.1156,0.0000,-0.043393,0.898579,0.490710,0.000000,1.295215,1.295215,0.000000,1.295215,0.845936,-3.108965,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000249,0.000020,0.845936,-3.108965
10035,1.398873,-1.7084,35.3772,28.1162,0.0000,-0.043393,0.898580,0.490720,0.000000,1.295215,1.295215,0.000000,1.295215,0.845904,-3.109183,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000161,0.000060,0.845904,-3.109183
10045,1.398873,-1.7084,35.3771,28.1135,0.0000,-0.043394,0.898578,0.490674,0.000000,1.295215,1.295215,0.000000,1.295215,0.845876,-3.109372,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000017,0.000040,0.845876,-3.109372
10055,1.398873,-1.7084,35.3772,28.1066,0.0000,-0.043392,0.898580,0.490553,0.000000,1.295215,1.295215,0.000000,1.295215,0.845857,-3.109505,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000374,-0.000001,0.845857,-3.109505
10065,1.398873,-1.7084,35.3772,28.1107,0.0000,-0.043393,0.898580,0.490625,0.000000,1.295215,1.295215,0.000000,1.295215,0.845834,-3.109664,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000040,0.000023,0.845834,-3.109664
10075,1.398873,-1.7084,35.3771,28.1115,0.0000,-0.043393,0.898579,0.490639,0.000000,1.295215,1.295215,0.000000,1.295215,0.845810,-3.109825,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000192,0.000055,0.845810,-3.109825
10085,1.398873,-1.7084,35.3773,28.1125,0.0000,-0.043393,0.898584,0.490655,0.000000,1.295215,1.295215,0.000000,1.295215,0.845786,-3.109992,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000397,-0.000012,0.845786,-3.109992
10095,1.398873,-1.7083,35.3773,28.1132,0.0000,-0.043392,0.898583,0.490667,0.000000,1.295215,1.295215,0.000000,1.295215,0.845761,-3.110159,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000419,0.000040,0.845761,-3.110159
10105,1.398873,-1.7083,35.3773,28.1171,0.0000,-0.043391,0.898584,0.490736,0.000000,1.295215,1.295215,0.000000,1.295215,0.845733,-3.110352,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000609,-0.000002,0.845733,-3.110352
10115,1.398873,-1.7083,35.3774,28.1169,0.0000,-0.043390,0.898586,0.490733,0.000000,1.295215,1.295215,0.000000,1.295215,0.845706,-3.110541,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000442,0.000026,0.845706,-3.110541
10125,1.398873,-1.7083,35.3773,28.1142,0.0000,-0.043390,0.898585,0.490685,0.000000,1.295215,1.295215,0.000000,1.295215,0.845682,-3.110701,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000048,0.000043,0.845682,-3.110701
10135,1.398873,-1.7082,35.3774,28.1133,0.0000,-0.043389,0.898586,0.490671,0.000000,1.295215,1.295215,0.000000,1.295215,0.845660,-3.110853,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000193,0.000063,0.845660,-3.110853
10145,1.398873,-1.7082,35.3775,28.1083,0.0000,-0.043389,0.898587,0.490583,0.000000,1.295215,1.295215,0.000000,1.295215,0.845644,-3.110962,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000209,0.000033,0.845644,-3.110962
10155,1.398873,-1.7082,35.3775,28.1060,0.0000,-0.043388,0.898587,0.490543,0.000000,1.295215,1.295215,0.000000,1.295215,0.845631,-3.111051,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000023,0.000016,0.845631,-3.111051
10165,1.398873,-1.7082,35.3774,28.1077,0.0000,-0.043389,0.898586,0.490572,0.000000,1.295215,1.295215,0.000000,1.295215,0.845617,-3.111148,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000190,0.000051,0.845617,-3.111148
10175,1.398873,-1.7082,35.3776,28.1088,0.0000,-0.043389,0.898591,0.490591,0.000000,1.295215,1.295215,0.000000,1.295215,0.845601,-3.111255,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000397,0.000027,0.845601,-3.111255
10185,1.398873,-1.7082,35.3775,28.1096,0.0000,-0.043388,0.898589,0.490605,0.000000,1.295215,1.295215,0.000000,1.295215,0.845585,-3.111364,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000231,0.000000,0.845585,-3.111364
10195,1.398873,-1.7083,35.3774,28.1129,0.0000,-0.043390,0.898586,0.490664,0.000000,1.295215,1.295215,0.000000,1.295215,0.845567,-3.111492,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000589,0.000081,0.845567,-3.111492
10205,1.398873,-1.7083,35.3774,28.1091,0.0000,-0.043390,0.898586,0.490597,0.000000,1.295215,1.295215,0.000000,1.295215,0.845553,-3.111585,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000440,-0.000053,0.845553,-3.111585
10215,1.398873,-1.7083,35.3774,28.1081,0.0000,-0.043390,0.898586,0.490580,0.000000,1.295215,1.295215,0.000000,1.295215,0.845541,-3.111669,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000423,0.000061,0.845541,-3.111669
10225,1.398873,-1.7083,35.3774,28.1155,0.0000,-0.043390,0.898586,0.490708,0.000000,1.295215,1.295215,0.000000,1.295215,0.845521,-3.111806,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000422,0.000026,0.845521,-3.111806
10235,1.398873,-1.7083,35.3774,28.1164,0.0000,-0.043390,0.898585,0.490725,0.000000,1.295215,1.295215,0.000000,1.295215,0.845500,-3.111946,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000045,0.000033,0.845500,-3.111946
10245,1.398873,-1.7082,35.3774,28.1185,0.0000,-0.043389,0.898587,0.490761,0.000000,1.295215,1.295215,0.000000,1.295215,0.845478,-3.112100,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000193,0.000046,0.845478,-3.112100
10255,1.398873,-1.7083,35.3773,28.1194,0.0000,-0.043390,0.898584,0.490777,0.000000,1.295215,1.295215,0.000000,1.295215,0.845456,-3.112252,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000585,0.000033,0.845456,-3.112252
10265,1.398873,-1.7083,35.3775,28.1212,0.0000,-0.043390,0.898588,0.490808,0.000000,1.295215,1.295215,0.000000,1.295215,0.845431,-3.112418,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000251,-0.000052,0.845431,-3.112418
10275,1.398873,-1.7082,35.3775,28.1179,0.0000,-0.043389,0.898588,0.490750,0.000000,1.295215,1.295215,0.000000,1.295215,0.845412,-3.112553,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000027,0.000049,0.845412,-3.112553
10285,1.398873,-1.7082,35.3775,28.1141,0.0000,-0.043389,0.898587,0.490684,0.000000,1.295215,1.295215,0.000000,1.295215,0.845397,-3.112654,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000191,0.000019,0.845397,-3.112654
10295,1.398873,-1.7082,35.3775,28.1161,0.0000,-0.043389,0.898588,0.490718,0.000000,1.295215,1.295215,0.000000,1.295215,0.845380,-3.112768,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000397,0.000032,0.845380,-3.112768
10305,1.398873,-1.7082,35.3776,28.1193,0.0000,-0.043387,0.898591,0.490775,0.000000,1.295215,1.295215,0.000000,1.295215,0.845360,-3.112908,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000043,0.000025,0.845360,-3.112908
10315,1.398873,-1.7081,35.3777,28.1174,0.0000,-0.043386,0.898593,0.490743,0.000000,1.295215,1.295215,0.000000,1.295215,0.845342,-3.113032,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000381,0.000067,0.845342,-3.113032
10325,1.398873,-1.7081,35.3776,28.1137,0.0000,-0.043386,0.898592,0.490678,0.000000,1.295215,1.295215,0.000000,1.295215,0.845329,-3.113122,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000229,0.000045,0.845329,-3.113122
